,EDINET Code,Submitter Name,IsRecorded_try0,IsRecorded_try1,IsRecorded_try2,IsRecorded_try3,IsRecorded_try4,IsRecorded
5673,E12012,サンフンカイアンドコーリミテッド,0,0,0,0,0,0
5674,E12014,原田　英明,0,0,0,0,0,0
5675,E12020,ロバートボッシュインベストメントネーデルランドビーブイ,0,0,0,0,0,0
5676,E12022,前田佳宏,0,0,0,0,0,0
5677,E12023,前田尚宏,0,0,0,0,0,0
5678,E12024,芳賀　麻奈穂,0,0,0,0,0,0
5679,E12025,諸藤　敏一,0,0,0,0,0,0
5680,E12027,石田　利幸,0,0,0,0,0,0
5681,E12028,石田　徹,0,0,0,0,0,0
5682,E12029,前田征利,0,0,0,0,0,0
5683,E12043,飯塚　正,0,0,0,0,0,0
5684,E12045,石原　昌幸,0,0,0,0,0,0
5685,E12046,三田証券株式会社,0,0,0,0,0,0
5686,E12047,谷本　肇,0,0,0,0,0,0
5687,E12049,ハイスカイ・インベストメント・ホールディング・カンパニー・リミテッド,0,0,0,0,0,0
5688,E12050,イーストアジア・パワー・ホールディング・リミテッド,0,0,0,0,0,0
5689,E12054,ウッドヘブン・ドライブ・ツー・エル・エル・シー,0,0,0,0,0,0
5690,E12057,須田　正美,0,0,0,0,0,0
5691,E12060,小笠原　敏晶,0,0,0,0,0,0
5692,E12061,セブンシーズ・アセット・マネジメント株式会社,0,0,0,0,0,0
5693,E12066,オービメッド・キャピタル・エルエルシー,0,0,0,0,0,0
5694,E12067,モッソ・ファイナンス,0,0,0,0,0,0
5695,E12070,松村　勝正,0,0,0,0,0,0
5696,E12071,楠目　常男,0,0,0,0,0,0
5697,E12072,青島　勉,0,0,0,0,0,0
5698,E12082,株式会社　カインズ,0,0,0,0,0,0
5699,E12083,土屋　嘉雄,0,0,0,0,0,0
5700,E12084,土屋　裕雅,0,0,0,0,0,0
5701,E12087,ジーエス・ティーケー・ホールディングス・フォー合同会社,0,0,0,0,0,0
5702,E12090,ネオウィズ・ゲームズ・コーポレーション,0,0,0,0,0,0
5703,E12097,ノルウェー銀行,0,0,0,0,0,0
5704,E12103,株式会社ルネット,0,0,0,0,0,0
5705,E12106,村上　睦,0,0,0,0,0,0
5706,E12107,株式会社モロオ,0,0,0,0,0,0
5707,E12109,森元　峯夫,0,0,0,0,0,0
5708,E12114,株式会社ジー・コミュニケーション,0,0,0,0,0,0
5709,E12116,株式会社オーエーコーポレーション,0,0,0,0,0,0
5710,E12121,ＣＣＰ３株式会社,0,0,0,0,0,0
5711,E12127,ハイクレア・インターナショナル・インベスターズ・エルエルピー,0,0,0,0,0,0
5712,E12131,相葉斉,0,0,0,0,0,0
5713,E12133,山本　久敏,0,0,0,0,0,0
5714,E12141,田中　秀夫,0,0,0,0,0,0
5715,E12142,青木　一英,0,0,0,0,0,0
5716,E12147,クナウフ・インタナショナル・ゲーエムベーハー,0,0,0,0,0,0
5717,E12148,マフューズ・インターナショナル・キャピタル・マネージメント・エルエルシー,0,0,0,0,0,0
5718,E12151,エイチ・エス証券株式会社,0,0,0,0,0,0
5719,E12170,マフューズ・インターナショナル・ファンズ,0,0,0,0,0,0
5720,E12171,谷井　等,0,0,0,0,0,0
5721,E12172,田畑　正吾,0,0,0,0,0,0
5722,E12178,竹市　靖公,0,0,0,0,0,0
5723,E12187,株式会社　マルナカ,0,0,0,0,0,0
5724,E12190,増田　努,0,0,0,0,0,0
5725,E12192,荒巻　芳太郎,0,0,0,0,0,0
5726,E12193,荒巻　芳幸,0,0,0,0,0,0
5727,E12196,株式会社井門エンタープライズ,0,0,0,0,0,0
5728,E12197,株式会社井門コーポレーション,0,0,0,0,0,0
5729,E12200,関口　相三,0,0,0,0,0,0
5730,E12202,栁瀨　聰,0,0,0,0,0,0
5731,E12205,大嶋　翼,0,0,0,0,0,0
5732,E12208,ＦＭＲ　ＬＬＣ,0,0,0,0,0,0
5733,E12210,株式会社アライ興産,0,0,0,0,0,0
5734,E12211,近間　之文,0,0,0,0,0,0
5735,E12212,小笹　芳央,0,0,0,0,0,0
5736,E12214,松岡　哲也,0,0,0,0,0,0
5737,E12215,公益財団法人ダイトロン福祉財団,0,0,0,0,0,0
5738,E12218,Ｋｉｎｅｔｉｃｓ　Ａｓｓｅｔ　Ｍａｎａｇｅｍｅｎｔ　ＬＬＣ,0,0,0,0,0,0
5739,E12219,ゲームヤロウ株式会社,0,0,0,0,0,0
5740,E12223,フューチャーブレーン株式会社,0,0,0,0,0,0
5741,E12234,ＯＫＵＲＡ株式会社,0,0,0,0,0,0
5742,E12235,大脇　功嗣,0,0,0,0,0,0
5743,E12236,株式会社大倉商事,0,0,0,0,0,0
5744,E12237,黒須　新治郎,0,0,0,0,0,0
5745,E12238,サッポロビール株式会社,0,0,0,0,0,0
5746,E12240,末松　亜斗夢,0,0,0,0,0,0
5747,E12242,鈴木　仁志,0,0,0,0,0,0
5748,E12246,芝崎　晶紀,0,0,0,0,0,0
5749,E12247,サターン・ジャパンＩＩＩサブ・シーブイ,0,0,0,0,0,0
5750,E12248,サターンＩＶサブ・エルピー,0,0,0,0,0,0
5751,E12249,タイヨウ・パール・ジー・ピー・エル・ティー・ディー,0,0,0,0,0,0
5752,E12253,ＳＢＢＭ株式会社,0,0,0,0,0,0
5753,E12258,コニファー・キャピタル・マネジメント・エルエルシー,0,0,0,0,0,0
5754,E12263,福山俊弘,0,0,0,0,0,0
5755,E12265,株式会社コロンブス,0,0,0,0,0,0
5756,E12267,野坂英吾,0,0,0,0,0,0
5757,E12268,野坂淳,0,0,0,0,0,0
5758,E12272,前澤　友作,0,0,0,0,0,0
5759,E12282,梶　弘幸,0,0,0,0,0,0
5760,E12283,平賀　明男,0,0,0,0,0,0
5761,E12284,平賀　順二,0,0,0,0,0,0
5762,E12285,間瀬　正三,0,0,0,0,0,0
5763,E12286,山岸　忍,0,0,0,0,0,0
5764,E12292,リバーバンク・ホールディングス・エルエルシー,0,0,0,0,0,0
5765,E12300,株式会社ＧＩＰ,0,0,0,0,0,0
5766,E12301,フロイデンベルグ・エス・エー,0,0,0,0,0,0
5767,E12302,オラクル・ジャパン・ホールディング・インク,0,0,0,0,0,0
5768,E12304,豊田産業株式会社,0,0,0,0,0,0
5769,E12311,平岡滿子,0,0,0,0,0,0
5770,E12314,プリンシパル・グローバル・インベスターズ株式会社,0,0,0,0,0,0
5771,E12316,有限会社　ティーアール商事,0,0,0,0,0,0
5772,E12319,ピーアークホールディングス株式会社,0,0,0,0,0,0
5773,E12324,テレーザ　サンダ　ヴォンダーシュミット,0,0,0,0,0,0
5774,E12325,杉山尚志,0,0,0,0,0,0
5775,E12327,ロングセットインベストメンツリミテッド,0,0,0,0,0,0
5776,E12330,ユナイテッドベンチャーズ株式会社,0,0,0,0,0,0
5777,E12340,岡野　保次郎,0,0,0,0,0,0
5778,E12343,株式会社シーアンドフレア,0,0,0,0,0,0
5779,E12344,株式会社魁インベストメンツ,0,0,0,0,0,0
5780,E12348,寿不動産株式会社,0,0,0,0,0,0
5781,E12351,宮澤　栄一,0,0,0,0,0,0
5782,E12354,株式会社ジエンコ,0,0,0,0,0,0
5783,E12355,植田勝典,0,0,0,0,0,0
5784,E12356,田中成奉,0,0,0,0,0,0
5785,E12365,飯野泰子,0,0,0,0,0,0
5786,E12366,飯野光彦,0,0,0,0,0,0
5787,E12370,鈴木布二子,0,0,0,0,0,0
5788,E12371,原田始,0,0,0,0,0,0
5789,E12372,三東株式会社,0,0,0,0,0,0
5790,E12373,安井　玄一郎,0,0,0,0,0,0
5791,E12374,髙橋　榮ニ,0,0,0,0,0,0
5792,E12382,株式会社ナステック,0,0,0,0,0,0
5793,E12390,藤澤　信義,0,0,0,0,0,0
5794,E12391,浅井　一,0,0,0,0,0,0
5795,E12392,本間　広則,0,0,0,0,0,0
5796,E12402,アールシーエム・アジア・パシフィック・リミテッド,0,0,0,0,0,0
5797,E12409,田口徳久,0,0,0,0,0,0
5798,E12412,一般社団法人エス・エム・エムＣＬコーポレーション,0,0,0,0,0,0
5799,E12413,オラクル・グローバル・ホールディングス・インク,0,0,0,0,0,0
5800,E12415,オラクル・システムズ・コーポレーション,0,0,0,0,0,0
5801,E12418,マイルストーンターンアラウンドマネジメント株式会社,0,0,0,0,0,0
5802,E12419,埠頭ジャスタック株式会社,0,0,0,0,0,0
5803,E12422,しんきんアセットマネジメント投信株式会社,0,0,0,0,0,0
5804,E12425,レッグ・メイソン・アセット・マネジメント株式会社,0,0,0,0,0,0
5805,E12429,プルデンシャル・インベストメント・マネジメント・ジャパン株式会社,0,0,0,0,0,0
5806,E12430,日興アセットマネジメント株式会社,0,0,0,0,0,0
5807,E12431,ＢＮＰパリバ　インベストメント・パートナーズ株式会社,0,0,0,0,0,0
5808,E12432,新光投信株式会社,0,0,0,0,0,0
5809,E12434,損保ジャパン日本興亜アセットマネジメント株式会社,0,0,0,0,0,0
5810,E12437,パインブリッジ・インベストメンツ株式会社,0,0,0,0,0,0
5811,E12441,岡三アセットマネジメント株式会社,0,0,0,0,0,0
5812,E12444,三井住友トラスト・アセットマネジメント株式会社,0,0,0,0,0,0
5813,E12447,朝日ライフ　アセットマネジメント株式会社,0,0,0,0,0,0
5814,E12448,明治安田アセットマネジメント株式会社,0,0,0,0,0,0
5815,E12450,ラッセル・インベストメント株式会社,0,0,0,0,0,0
5816,E12453,ニッセイアセットマネジメント株式会社,0,0,0,0,0,0
5817,E12454,大和住銀投信投資顧問株式会社,0,0,0,0,0,0
5818,E12457,ゴールドマン・サックス・アセット・マネジメント株式会社,0,0,0,0,0,0
5819,E12460,野村アセットマネジメント株式会社,0,0,0,0,0,0
5820,E12468,さわかみ投信株式会社,0,0,0,0,0,0
5821,E12473,ＵＢＳアセット・マネジメント株式会社,0,0,0,0,0,0
5822,E12480,アライアンス・バーンスタイン株式会社,0,0,0,0,0,0
5823,E12481,フィデリティ投信株式会社,0,0,0,0,0,0
5824,E12492,ＨＳＢＣ投信株式会社,0,0,0,0,0,0
5825,E12499,ＮＮインベストメント・パートナーズ株式会社,0,0,0,0,0,0
5826,E12539,ジェイ不動産証券投資法人,0,0,0,0,0,0
5827,E12566,イーストスプリング・インベストメンツ株式会社,0,0,0,0,0,0
5828,E12586,シュローダー・インベストメント・マネジメント株式会社,0,0,0,0,0,0
5829,E12629,プラザアセットマネジメント株式会社,0,0,0,0,0,0
5830,E12882,農林中金全共連アセットマネジメント株式会社,0,0,0,0,0,0
5831,E12963,ステート・ストリート・グローバル・アドバイザーズ株式会社,0,0,0,0,0,0
5832,E13000,フランクリン・テンプルトン・インベストメンツ株式会社,0,0,0,0,0,0
5833,E13205,ジャパンリアルエステイト投資法人,0,0,0,0,0,0
5834,E13206,日本ビルファンド投資法人,0,0,0,0,0,0
5835,E13218,ベンチャービジネス証券投資法人,0,0,0,0,0,0
5836,E13343,ＢＮＹメロン・アセット・マネジメント・ジャパン株式会社,0,0,0,0,0,0
5837,E13347,日立投資顧問株式会社,0,0,0,0,0,0
5838,E13410,日本リテールファンド投資法人,0,0,0,0,0,0
5839,E13445,オリックス不動産投資法人,0,0,0,0,0,0
5840,E13447,ＳＢＩアセットマネジメント株式会社,0,0,0,0,0,0
5841,E13448,日本プライムリアルティ投資法人,0,0,0,0,0,0
5842,E13484,プレミア投資法人,0,0,0,0,0,0
5843,E13591,新生インベストメント・マネジメント株式会社,0,0,0,0,0,0
5844,E13661,東急リアル・エステート投資法人,0,0,0,0,0,0
5845,E13678,グローバル・ワン不動産投資法人,0,0,0,0,0,0
5846,E13710,ベンチャー・リヴァイタライズ証券投資法人,0,0,0,0,0,0
5847,E13726,野村不動産オフィスファンド投資法人,0,0,0,0,0,0
5848,E13756,ユナイテッド・アーバン投資法人,0,0,0,0,0,0
5849,E13771,森トラスト総合リート投資法人,0,0,0,0,0,0
5850,E13833,インヴィンシブル投資法人,0,0,0,0,0,0
5851,E13869,フロンティア不動産投資法人,0,0,0,0,0,0
5852,E13876,ピムコジャパンリミテッド,0,0,0,0,0,0
5853,E13909,ありがとう投信株式会社,0,0,0,0,0,0
5854,E14005,平和不動産リート投資法人,0,0,0,0,0,0
5855,E14042,日本ロジスティクスファンド投資法人,0,0,0,0,0,0
5856,E14079,福岡リート投資法人,0,0,0,0,0,0
5857,E14096,積水ハウス・ＳＩ　レジデンシャル投資法人,0,0,0,0,0,0
5858,E14109,ケネディクス・オフィス投資法人,0,0,0,0,0,0
5859,E14140,大和ハウス・レジデンシャル投資法人,0,0,0,0,0,0
5860,E14150,いちごオフィスリート投資法人,0,0,0,0,0,0
5861,E14197,大和証券オフィス投資法人,0,0,0,0,0,0
5862,E14207,阪急リート投資法人,0,0,0,0,0,0
5863,E14223,スターツプロシード投資法人,0,0,0,0,0,0
5864,E14235,ばんせい投信投資顧問株式会社,0,0,0,0,0,0
5865,E14273,ジャパン・ホテル・リート投資法人,0,0,0,0,0,0
5866,E14283,トップリート投資法人,0,0,0,0,0,0
5867,E14380,日本賃貸住宅投資法人,0,0,0,0,0,0
5868,E14394,ジャパンエクセレント投資法人,0,0,0,0,0,0
5869,E14404,日本アコモデーションファンド投資法人,0,0,0,0,0,0
5870,E14413,ＭＣＵＢＳ　ＭｉｄＣｉｔｙ投資法人,0,0,0,0,0,0
5871,E14415,シンプレクス・アセット・マネジメント株式会社,0,0,0,0,0,0
5872,E14471,野村不動産レジデンシャル投資法人,0,0,0,0,0,0
5873,E14490,森ヒルズリート投資法人,0,0,0,0,0,0
5874,E14514,匠投信投資顧問株式会社,0,0,0,0,0,0
5875,E14552,株式会社ワイ・エム・アール投信,0,0,0,0,0,0
5876,E14561,セゾン投信株式会社,0,0,0,0,0,0
5877,E14601,アストマックス投信投資顧問株式会社,0,0,0,0,0,0
5878,E14703,キャピタル・インターナショナル株式会社,0,0,0,0,0,0
5879,E14705,産業ファンド投資法人,0,0,0,0,0,0
5880,E14714,キャピタル　アセットマネジメント株式会社,0,0,0,0,0,0
5881,E14732,リクソー投信株式会社,0,0,0,0,0,0
5882,E14830,ザ・ドレイファス・ファンド・インコーポレーテッド,0,0,0,0,0,0
5883,E14832,インベスコ・ファンズ,0,0,0,0,0,0
5884,E14834,Ｄｅｕｔｓｃｈｅ　Ａｓｓｅｔ　Ｍａｎａｇｅｍｅｎｔ　Ｉｎｖｅｓｔｍｅｎｔ　ＧｍｂＨ,0,0,0,0,0,0
5885,E14837,アライアンス・バーンスタインＳＩＣＡＶ,0,0,0,0,0,0
5886,E14840,アリアンツ・グローバル・インベスターズ・ゲーエムベーハー,0,0,0,0,0,0
5887,E14843,グローバル・ファンズ・マネジメント・エス・エー,0,0,0,0,0,0
5888,E14848,ブラックロック・ファンド・マネジメント・カンパニー・エス・エー,0,0,0,0,0,0
5889,E14850,アライアンス・バーンスタイン・ルクセンブルグ・エス・エイ・アール・エル,0,0,0,0,0,0
5890,E14853,ＳＭＢＣ日興インベストメント・ファンド・マネジメント・カンパニー・エス・エイ,0,0,0,0,0,0
5891,E14854,レッグ・メイソン・インベストメンツ（ルクセンブルグ）エス・エイ,0,0,0,0,0,0
5892,E14857,エスエムティー・ファンド・サービシーズ（アイルランド）リミテッド,0,0,0,0,0,0
5893,E14863,パトナム・ハイ・イールド・アドバンテージ・ファンド,0,0,0,0,0,0
5894,E14866,アライアンス・バーンスタイン・ルクセンブルグ・エス・エイ・アール・エル,0,0,0,0,0,0
5895,E14867,パトナム・ディバーシファイド・インカム・トラスト,0,0,0,0,0,0
5896,E14868,モルガン・スタンレー・アセット・マネジメント・エス・エー,0,0,0,0,0,0
5897,E14869,パトナム・インカム・ファンド,0,0,0,0,0,0
5898,E14870,ジャパン・ファンド・マネジメント（ルクセンブルグ）エス・エイ,0,0,0,0,0,0
5899,E14874,パトナム・グローバル・インカム・トラスト,0,0,0,0,0,0
5900,E14875,パトナム　ＵＳ　ガバメント・インカム・トラスト,0,0,0,0,0,0
5901,E14880,Ｔ．ロウ・プライス（ルクセンブルグ）マネジメント・エス・エイ・アール・エル,0,0,0,0,0,0
5902,E14886,パトナム・ヨーロッパ・エクイティ・ファンド,0,0,0,0,0,0
5903,E14887,ゴールドマン・サックス・マネジメント（アイルランド）リミテッド,0,0,0,0,0,0
5904,E14900,ＵＢＳファンド・マネジメント（ルクセンブルグ）エス・エイ,0,0,0,0,0,0
5905,E14903,ＢＮＰパリバ・インベストメント・パートナーズ・ルクセンブルグ,0,0,0,0,0,0
5906,E14915,スパークス・オーバーシーズ・リミテッド,0,0,0,0,0,0
5907,E14916,アバディーン・グローバル・サービシズ・エス・エー,0,0,0,0,0,0
5908,E14918,ジェーピーモルガン・ミューチャアル・ファンド・グループ,0,0,0,0,0,0
5909,E14921,ＣＡＣＥＩＳ　（スイッツァーランド）　エス・エー,0,0,0,0,0,0
5910,E14924,エムユージーシー・ルックス・マネジメント・エス・エイ,0,0,0,0,0,0
5911,E14940,アクサ・インベストメント・マネージャーズ・パリ,0,0,0,0,0,0
5912,E14941,ＳＢＩファンドマネジメントカンパニーエスエー,0,0,0,0,0,0
5913,E14945,バンガード・インデックス・ファンズ,0,0,0,0,0,0
5914,E14947,ナティクシス・アセット・マネジメント,0,0,0,0,0,0
5915,E14951,ＵＢＳオコーナー・エルエルシー,0,0,0,0,0,0
5916,E14961,ドイチェ・アセット・マネジメント・エス・エー,0,0,0,0,0,0
5917,E14963,シュローダー・インベストメント・マネージメント・リミテッド,0,0,0,0,0,0
5918,E14966,ＣＩＢＣバンク・アンド・トラスト・カンパニー（ケイマン）リミテッド,0,0,0,0,0,0
5919,E14972,ジャナス・キャピタル・トラスト・マネジャー・リミテッド,0,0,0,0,0,0
5920,E14977,リクソー・アセット・マネジメント・エス・エイ・エス,0,0,0,0,0,0
5921,E14979,ザ・セブン・アセット・マネジメント・リミテッド,0,0,0,0,0,0
5922,E14980,バリュー・パートナーズ・リミテッド,0,0,0,0,0,0
5923,E14983,ソシエテ　ジェネラル　バンク・アンド・トラスト・エス・エイ,0,0,0,0,0,0
5924,E14984,インターナショナル・マネジメント・サービシズ・リミテッド,0,0,0,0,0,0
5925,E14985,ムーア・マネジメント（バミューダ）リミテッド,0,0,0,0,0,0
5926,E14994,オルタナティブ・インベストメンツ・エムジーアール・リミテッド,0,0,0,0,0,0
5927,E15002,エムユージーシー・ルックス・マネジメント・エス・エイ,0,0,0,0,0,0
5928,E15004,ＦＩＬ・インベストメント・マネジメント（ルクセンブルグ）エス・エイ,0,0,0,0,0,0
5929,E15033,ムーア・マネジメント（バーミューダ）リミテッド,0,0,0,0,0,0
5930,E15034,パシフィック・インベストメント・マネジメント・カンパニー・エルエルシー,0,0,0,0,0,0
5931,E15044,シュローダー・インベストメント・マネージメント（ルクセンブルグ）エス・エイ,0,0,0,0,0,0
5932,E15086,ムーア・マネジメント（バミューダ）リミテッド,0,0,0,0,0,0
5933,E15091,マン・ファンド・マネジメント（ガーンジー）リミテッド,0,0,0,0,0,0
5934,E15099,ＦＣインベストメント・リミテッド,0,0,0,0,0,0
5935,E15115,ゴールドマン・サックス・ファンズ,0,0,0,0,0,0
5936,E15153,ビー・エヌ・ピー・パリバ　アセットマネジメント・エス・エイ・エス,0,0,0,0,0,0
5937,E15154,シンプレクス・グローバル・インベストメンツ・リミテッド,0,0,0,0,0,0
5938,E15155,ＴＨＥＡＭ,0,0,0,0,0,0
5939,E15174,ルクセンブルク三菱ＵＦＪインベスターサービス銀行Ｓ．Ａ．,0,0,0,0,0,0
5940,E15194,リンク・アセット・マネジメント・リミテッド,0,0,0,0,0,0
5941,E15200,ＳＦ（ＬＵＸ）ＳＩＣＡＶ３,0,0,0,0,0,0
5942,E15208,シトコ・トラスティーズ（ケイマン）リミテッド,0,0,0,0,0,0
5943,E15211,アストマックス・インベストメント・リミテッド,0,0,0,0,0,0
5944,E15214,ＢＮＹメロン・インターナショナル・マネジメント・リミテッド,0,0,0,0,0,0
5945,E15216,ＲＢＳ（ルクセンブルグ）エス・エイ,0,0,0,0,0,0
5946,E15244,ナティクシス,0,0,0,0,0,0
5947,E15247,グローバル・ファンズ・マネジメント・エス・エー,0,0,0,0,0,0
5948,E15255,アイガー・マネジメント・リミテッド,0,0,0,0,0,0
5949,E15262,ザ・パトナム・アドバイザリー・カンパニー・エルエルシー,0,0,0,0,0,0
5950,E15269,リアル・エステート・プロパティー・リミテッド,0,0,0,0,0,0
5951,E15275,イーバンク・キャピタル・マネジメント（ケイマン）リミテッド,0,0,0,0,0,0
5952,E15291,グローバル・ファンズ・マネジメント・エス・エー,0,0,0,0,0,0
5953,E15295,レリゲア・キャピタル・マーケッツ（ヨーロッパ）リミテッド,0,0,0,0,0,0
5954,E15296,ＵＢＳ（Ｌｕｘ）キー・セレクション・シキャブ,0,0,0,0,0,0
5955,E15304,アイザワ・アセット・マネジメント（ＣＩ）リミテッド,0,0,0,0,0,0
5956,E15336,メリルリンチ・インターナショナル,0,0,0,0,0,0
5957,E15344,ＤＢプラティナム・アドバイザーズ,0,0,0,0,0,0
5958,E15371,スタージョン・セントラルアジア・バランスド・ファンド・リミテッド,0,0,0,0,0,0
5959,E15379,ＧＬＧパートナーズ・インターナショナル（ケイマン）リミテッド,0,0,0,0,0,0
5960,E15385,マッコーリー・ファイナンシャル・プロダクツ・マネジメント・リミテッド,0,0,0,0,0,0
5961,E15389,クレディ・スイス・マネジメント（ケイマン）リミテッド,0,0,0,0,0,0
5962,E15396,バークレイズ・バンク・ピーエルシー,0,0,0,0,0,0
5963,E15401,ユナイテッドワールドオンラインリミテッド,0,0,0,0,0,0
5964,E15404,サムスン資産運用株式会社,0,0,0,0,0,0
5965,E15418,ＭＳインベストメント・サービシズ,0,0,0,0,0,0
5966,E15424,ＳＢＩブロードバンドキャピタル株式会社,0,0,0,0,0,0
5967,E15446,株式会社自然エネルギー市民ファンド,0,0,0,0,0,0
5968,E15447,日亜持株組合,0,0,0,0,0,0
5969,E15457,有限会社ＵＷベトナム・プロジェクト,0,0,0,0,0,0
5970,E15460,船越　徹,0,0,0,0,0,0
5971,E15469,有限会社ＵＷマカオ・プロジェクト２,0,0,0,0,0,0
5972,E15478,マーベリック株式会社,0,0,0,0,0,0
5973,E15485,グランドプロパティ２号有限会社,0,0,0,0,0,0
5974,E15489,株式会社サステイナブル・インベスター,0,0,0,0,0,0
5975,E15493,株式会社ＧｌｏｂａｌＡｒｅｎａＣａｐｉｔａｌ,0,0,0,0,0,0
5976,E15531,かざかグループ従業員ＫＦＧ投資組合,0,0,0,0,0,0
5977,E15536,コバレントマテリアル持株会　理事長　木村　幸彦,0,0,0,0,0,0
5978,E15551,合同会社フロンティア・リート・パートナーズ４号,0,0,0,0,0,0
5979,E15559,株式会社ＵＷベトナム・プロジェクト４,0,0,0,0,0,0
5980,E15560,株式会社ＵＷロシア・プロジェクト,0,0,0,0,0,0
5981,E15561,株式会社ＵＷマカオ・プロジェクト４,0,0,0,0,0,0
5982,E15572,エムティービーシー・ハウジングローン・コーポレーション,0,0,0,0,0,0
5983,E15573,特定目的会社クオーク・マスタートラスト・シニア,0,0,0,0,0,0
5984,E15602,株式会社アボード・ベータ,0,0,0,0,0,0
5985,E15611,四季のふるさとトータルセラピー特定目的会社,0,0,0,0,0,0
5986,E15626,第一生命劣後債権流動化特定目的会社,0,0,0,0,0,0
5987,E15647,住友生命劣後債権流動化特定目的会社,0,0,0,0,0,0
5988,E15657,ソレイユはんだ特定目的会社,0,0,0,0,0,0
5989,E15659,憩いの里・稲沢特定目的会社,0,0,0,0,0,0
5990,E15661,信金中金債権流動化株式会社,0,0,0,0,0,0
5991,E15665,キーストーン・キャピタル・コーポレーション,0,0,0,0,0,0
5992,E15670,オラクルミュー特定目的会社,0,0,0,0,0,0
5993,E15671,Ｙ’ｓライフサポート特定目的会社,0,0,0,0,0,0
5994,E15674,住友生命第２回基金流動化特定目的会社,0,0,0,0,0,0
5995,E15675,第１回財政融資マスタートラスト特定目的会社,0,0,0,0,0,0
5996,E15678,株式会社アールテック・ウエノ,0,0,0,0,1,1
5997,E15690,アルピコホールディングス株式会社,0,0,0,0,0,0
5998,E15692,ビザ・インク（Ｖｉｓａ　Ｉｎｃ．）,0,0,0,0,0,0
5999,E15700,一般社団法人エスエヌエー,0,0,0,0,0,0
6000,E15704,有限会社ライト経営,0,0,0,0,0,0
6001,E15706,佐藤輝英,0,0,0,0,0,0
6002,E15707,中冨　一郎,0,0,0,0,0,0
6003,E15710,濱中ナット株式会社,0,0,0,0,0,0
6004,E15711,有限会社ツカモト,0,0,0,0,0,0
6005,E15713,石黒　不二代,0,0,0,0,0,0
6006,E15726,バイオ・サイト・キャピタル株式会社,0,0,0,0,0,0
6007,E15727,一般財団法人金澤記念育英財団,0,0,0,0,0,0
6008,E15728,小林　靖弘,0,0,0,0,0,0
6009,E15731,共立株式会社,0,0,0,0,0,0
6010,E15732,株式会社ファーマインド,0,0,0,0,0,0
6011,E15733,諸藤周平,0,0,0,0,0,0
6012,E15734,田口茂樹,0,0,0,0,0,0
6013,E15735,株式会社ひぐち,0,0,0,0,0,0
6014,E15741,パーカー・ハネフィン・コーポレーション,0,0,0,0,0,0
6015,E15742,須賀工業株式会社,0,0,0,0,0,0
6016,E15743,持山　銀次郎,0,0,0,0,0,0
6017,E15746,江田　敏彦,0,0,0,0,0,0
6018,E15747,窪小谷　隆,0,0,0,0,0,0
6019,E15748,大島　康広,0,0,0,0,0,0
6020,E15749,兼近朱美,0,0,0,0,0,0
6021,E15750,宮本美恵子,0,0,0,0,0,0
6022,E15751,サンダーソン・パートナーズ・リミテッド,0,0,0,0,0,0
6023,E15761,王子エフテックス株式会社,0,0,0,0,0,0
6024,E15764,志村貴子,0,0,0,0,0,0
6025,E15766,小林正興,0,0,0,0,0,0
6026,E15769,小林　雄祐,0,0,0,0,0,0
6027,E15770,ＣＹＫＡＮ　Ｈｏｌｄｉｎｇｓ　Ｃｏ．，Ｌｔｄ,0,0,0,0,0,0
6028,E15773,日本バリュー・インベスターズ株式会社,0,0,0,0,0,0
6029,E15775,永嶋　康雄,0,0,0,0,0,0
6030,E15776,永嶋　秀和,0,0,0,0,0,0
6031,E15779,小林　佳雄,0,0,0,0,0,0
6032,E15781,株式会社こやの,0,0,0,0,0,0
6033,E15786,クローバー・アセットマネジメント株式会社,0,0,0,0,0,0
6034,E15787,楽天投信投資顧問株式会社,0,0,0,0,0,0
6035,E15791,ダイワ・アセット・マネジメント・サービシイズ・リミテッド（ケイマン）,0,0,0,0,0,0
6036,E20003,ＮＯＭＵＲＡ　ＩＮＴＥＲＮＡＴＩＯＮＡＬ　ＰＬＣ,0,0,0,0,0,0
6037,E20004,株式会社ドコモ・ドットコム,0,0,0,0,0,0
6038,E20022,ジェー・ピー・モルガン・ジーティー・コーポレーション,0,0,0,0,0,0
6039,E20037,モルガン・スタンレー・アンド・カンパニー・インターナショナル・ピーエルシー,0,0,0,0,0,0
6040,E20061,丸森　京子,0,0,0,0,0,0
6041,E20075,エスエスエフ　スリー　アジア　ホールディング　リミテッド,0,0,0,0,0,0
6042,E20082,ゴールドマン・サックス・アンド・カンパニー,0,0,0,0,0,0
6043,E20088,モルガン・スタンレー・インベストメント・マネジメント・リミテッド　（Ｍｏｒｇａｎ　Ｓｔａｎｌｅｙ　Ｉｎｖｅｓｔｍｅｎｔ　Ｍａｎａｇｅｍｅｎｔ　Ｌｉｍｉｔｅｄ）,0,0,0,0,0,0
6044,E20124,新日本観光株式会社,0,0,0,0,0,0
6045,E20152,ヤフー　インク,0,0,0,0,0,0
6046,E20153,オーバーチュール　サーチ　サービス　ホールドコ　アイルランドリミテッド,0,0,0,0,0,0
6047,E20167,原　和彦,0,0,0,0,0,0
6048,E20192,丸紅リテールインベストメント株式会社,0,0,0,0,0,0
6049,E20270,有限会社進学会ホールディングス,0,0,0,0,0,0
