,0,1,2,3,4,5,6,7,8,9
3572,2014-03-31,735323,E02271,noncurrentassets,300693000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3573,2014-03-31,735323,E02271,assets,949515000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3574,2014-03-31,735323,E02271,notesandaccountspayabletrade,118841000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3575,2014-03-31,735323,E02271,shorttermloanspayable,14511000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3576,2014-03-31,735323,E02271,currentportionofbonds,10000000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3577,2014-03-31,735323,E02271,incometaxespayable,4449000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3578,2014-03-31,735323,E02271,provisionforproductwarranties,9926000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3579,2014-03-31,735323,E02271,othercl,122448000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3580,2014-03-31,735323,E02271,currentliabilities,280176000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3581,2014-03-31,735323,E02271,bondspayable,50000000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3582,2014-03-31,735323,E02271,longtermloanspayable,49600000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3583,2014-03-31,735323,E02271,netdefinedbenefitliability,4674000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3584,2014-03-31,735323,E02271,assetretirementobligationsncl,2755000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3585,2014-03-31,735323,E02271,otherncl,15495000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3586,2014-03-31,735323,E02271,noncurrentliabilities,122525000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3587,2014-03-31,735323,E02271,liabilities,402702000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3588,2014-03-31,735323,E02271,capitalstock,65475000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3589,2014-03-31,735323,E02271,capitalsurplus,80711000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3590,2014-03-31,735323,E02271,retainedearnings,384843000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3591,2014-03-31,735323,E02271,shareholdersequity,518412000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3592,2014-03-31,735323,E02271,valuationdifferenceonavailableforsalesecurities,12859000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3593,2014-03-31,735323,E02271,foreigncurrencytranslationadjustment,17424000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3594,2014-03-31,735323,E02271,valuationandtranslationadjustments,27361000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3595,2014-03-31,735323,E02271,subscriptionrightstoshares,952000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3596,2014-03-31,735323,E02271,minorityinterests,87000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3597,2014-03-31,735323,E02271,netassets,546813000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3598,2014-03-31,735323,E02271,liabilitiesandnetassets,949515000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3599,2014-03-31,735323,E02271,cashandcashequivalents,221367000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003A5U&lgKbn=2&/E01EW/download?1463244830228
3600,2014-03-31,735323,E02271,netsalessummaryofbusinessresults,980556000000,Prior1YearDuration,Duration,2013-04-01:2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3601,2014-03-31,735323,E02271,ordinaryincomelosssummaryofbusinessresults,61725000000,Prior1YearDuration,Duration,2013-04-01:2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3602,2014-03-31,735323,E02271,netincomelosssummaryofbusinessresults,46824000000,Prior1YearDuration,Duration,2013-04-01:2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3603,2014-03-31,735323,E02271,comprehensiveincomesummaryofbusinessresults,65832000000,Prior1YearDuration,Duration,2013-04-01:2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3604,2014-03-31,735323,E02271,netassetssummaryofbusinessresults,546813000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3605,2014-03-31,735323,E02271,totalassetssummaryofbusinessresults,949515000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3606,2014-03-31,735323,E02271,netcashprovidedbyusedinoperatingactivitiessummaryofbusinessresults,114185000000,Prior1YearDuration,Duration,2013-04-01:2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3607,2014-03-31,735323,E02271,netcashprovidedbyusedinfinancingactivitiessummaryofbusinessresults,31868000000,Prior1YearDuration,Duration,2013-04-01:2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3608,2014-03-31,735323,E02271,cashandcashequivalentssummaryofbusinessresults,221367000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3609,2014-03-31,735323,E02271,cashanddeposits,225519000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3610,2014-03-31,735323,E02271,notesandaccountsreceivabletrade,128443000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3611,2014-03-31,735323,E02271,merchandiseandfinishedgoods,92792000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3612,2014-03-31,735323,E02271,workinprocess,123813000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3613,2014-03-31,735323,E02271,rawmaterialsandsupplies,28336000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3614,2014-03-31,735323,E02271,otherca,53887000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3615,2014-03-31,735323,E02271,currentassets,648822000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3616,2014-03-31,735323,E02271,buildingsandstructuresnet,50612000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3617,2014-03-31,735323,E02271,machineryequipmentandvehiclesnet,57609000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3618,2014-03-31,735323,E02271,land,15234000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3619,2014-03-31,735323,E02271,constructioninprogress,8407000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3620,2014-03-31,735323,E02271,othernetppe,27413000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3621,2014-03-31,735323,E02271,propertyplantandequipment,159278000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3622,2014-03-31,735323,E02271,goodwill,3759000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3623,2014-03-31,735323,E02271,otheria,29247000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3624,2014-03-31,735323,E02271,intangibleassets,33006000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3625,2014-03-31,735323,E02271,investmentsecurities,72742000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3626,2014-03-31,735323,E02271,otherioa,35920000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3627,2014-03-31,735323,E02271,investmentsandotherassets,108408000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3628,2014-03-31,735323,E02271,noncurrentassets,300693000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3629,2014-03-31,735323,E02271,assets,949515000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3630,2014-03-31,735323,E02271,notesandaccountspayabletrade,118841000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3631,2014-03-31,735323,E02271,shorttermloanspayable,14511000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3632,2014-03-31,735323,E02271,currentportionofbonds,10000000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3633,2014-03-31,735323,E02271,incometaxespayable,4449000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3634,2014-03-31,735323,E02271,provisionforproductwarranties,9926000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3635,2014-03-31,735323,E02271,othercl,122448000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3636,2014-03-31,735323,E02271,currentliabilities,280176000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3637,2014-03-31,735323,E02271,bondspayable,50000000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3638,2014-03-31,735323,E02271,longtermloanspayable,49600000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3639,2014-03-31,735323,E02271,netdefinedbenefitliability,4674000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3640,2014-03-31,735323,E02271,assetretirementobligationsncl,2755000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3641,2014-03-31,735323,E02271,otherncl,15495000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3642,2014-03-31,735323,E02271,noncurrentliabilities,122525000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3643,2014-03-31,735323,E02271,liabilities,402702000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3644,2014-03-31,735323,E02271,capitalstock,65475000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3645,2014-03-31,735323,E02271,capitalsurplus,80711000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3646,2014-03-31,735323,E02271,retainedearnings,384843000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3647,2014-03-31,735323,E02271,shareholdersequity,518412000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3648,2014-03-31,735323,E02271,valuationdifferenceonavailableforsalesecurities,12859000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3649,2014-03-31,735323,E02271,foreigncurrencytranslationadjustment,17424000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3650,2014-03-31,735323,E02271,valuationandtranslationadjustments,27361000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3651,2014-03-31,735323,E02271,subscriptionrightstoshares,952000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3652,2014-03-31,735323,E02271,minorityinterests,87000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3653,2014-03-31,735323,E02271,netassets,546813000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3654,2014-03-31,735323,E02271,liabilitiesandnetassets,949515000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3655,2014-03-31,735323,E02271,cashandcashequivalents,221367000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1003XR9&lgKbn=2&/E01EW/download?1463244830228
3656,2014-03-31,735323,E02271,netsalessummaryofbusinessresults,980556000000,Prior1YearDuration,Duration,2013-04-01:2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S10054P3&lgKbn=2&/E01EW/download?1463244830227
3657,2014-03-31,735323,E02271,ordinaryincomelosssummaryofbusinessresults,61725000000,Prior1YearDuration,Duration,2013-04-01:2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S10054P3&lgKbn=2&/E01EW/download?1463244830227
